####################################################################################################
# Month: 01Jan                                                                                     #
# Station: NOR                                                                                     #
# Columns are: year    month   day     windspeed (m/s)                                             #
####################################################################################################
year,month,day,windspeed
2009,01,1,16.31879025
2009,01,2,18.11588113
2009,01,3,20.36052625
2009,01,4,14.8676515
2009,01,5,11.39390388
2009,01,6,12.63951738
2009,01,7,9.42603475
2009,01,8,12.19502912
2009,01,9,15.123358
2009,01,10,22.10312675
2009,01,11,20.2381145
2009,01,12,20.9603395
2009,01,13,16.2590055
2009,01,14,18.44417862
2009,01,15,21.32868412
2009,01,16,24.87569462
2009,01,17,18.69033588
2009,01,18,25.20959625
2009,01,19,26.4296045
2009,01,20,15.4455845
2009,01,21,17.03062262
2009,01,22,12.78644988
2009,01,23,24.0459185
2009,01,24,17.3513505
2009,01,25,19.79120025
2009,01,26,21.51531262
2009,01,27,14.0342365
2009,01,28,10.88486862
2009,01,29,11.0146755
2009,01,30,15.83117625
2009,01,31,10.61562125
