####################################################################################################
# Month: 05May                                                                                     #
# Station: SPT                                                                                     #
# Columns are: year    month   day     windspeed (m/s)                                             #
####################################################################################################
year,month,day,windspeed
2009,05,1,8.62443375
2009,05,2,4.84291412
2009,05,3,7.70845038
2009,05,4,10.62384962
2009,05,5,14.82681112
2009,05,6,12.69745762
2009,05,7,7.28099625
2009,05,8,11.30187025
2009,05,9,8.53320362
2009,05,10,4.11129925
2009,05,11,9.79979575
2009,05,12,6.726457
2009,05,13,6.75065662
2009,05,14,3.74449263
2009,05,15,3.9096015
2009,05,16,4.24063062
2009,05,17,6.48712788
2009,05,18,9.63035937
2009,05,19,8.3036135
2009,05,20,15.25925662
2009,05,21,17.0324185
2009,05,22,13.28223412
2009,05,23,9.523586
2009,05,24,12.50313838
2009,05,25,8.23675
2009,05,26,12.16704225
2009,05,27,17.45711937
2009,05,28,13.1425815
2009,05,29,7.20891662
2009,05,30,10.3906145
2009,05,31,13.32441538
