####################################################################################################
# Month: 02Feb                                                                                     #
# Station: SUF                                                                                     #
# Columns are: year    month   day     windspeed (m/s)                                             #
####################################################################################################
year,month,day,windspeed
2009,02,1,15.54695362
2009,02,2,11.34281038
2009,02,3,15.37836588
2009,02,4,8.92063675
2009,02,5,2.84383962
2009,02,6,6.91505962
2009,02,7,10.61175212
2009,02,8,9.0343255
2009,02,9,12.22662575
2009,02,10,9.96102338
2009,02,11,12.52429388
2009,02,12,12.4568905
2009,02,13,4.68747788
2009,02,14,6.62588888
2009,02,15,11.33448125
2009,02,16,9.41496225
2009,02,17,5.22894388
2009,02,18,6.14172188
2009,02,19,8.10184738
2009,02,20,11.72049212
2009,02,21,12.28566275
2009,02,22,9.167215
2009,02,23,20.9540345
2009,02,24,16.48483138
2009,02,25,11.9825845
2009,02,26,10.51383675
2009,02,27,8.08864663
2009,02,28,4.95336125
