####################################################################################################
# Month: 02Feb                                                                                     #
# Station: BAJA                                                                                    #
# Columns are: year    day     windspeed (m/s)                                                     #
####################################################################################################
year,day,windspeed
2009,1,4.91502612
2009,2,7.93426075
2009,3,5.64249112
2009,4,6.171521
2009,5,15.71804775
2009,6,20.66963913
2009,7,16.3536335
2009,8,7.89524375
2009,9,16.72539012
2009,10,23.11946988
2009,11,10.24073575
2009,12,14.48019475
2009,13,13.30190662
2009,14,16.89720375
2009,15,11.57170337
2009,16,17.90741888
2009,17,20.009978
2009,18,12.59710688
2009,19,3.1060265
2009,20,3.27418237
2009,21,5.23628212
2009,22,5.67262362
2009,23,13.36836062
2009,24,15.39373612
2009,25,15.06663438
2009,26,21.42966025
2009,27,17.9957255
2009,28,6.85649425
