####################################################################################################
# Month: 03Mar                                                                                     #
# Station: ALMA                                                                                    #
# Columns are: year    month   day     windspeed (m/s)                                             #
####################################################################################################
year,month,day,windspeed
2009,03,1,11.09111488
2009,03,2,7.19278525
2009,03,3,3.87346675
2009,03,4,1.88023788
2009,03,5,2.77165875
2009,03,6,2.206891
2009,03,7,3.4926205
2009,03,8,3.864319
2009,03,9,4.0795005
2009,03,10,9.70086938
2009,03,11,6.51681038
2009,03,12,1.80424962
2009,03,13,2.435499
2009,03,14,9.2768265
2009,03,15,6.06941338
2009,03,16,5.143923
2009,03,17,5.5221185
2009,03,18,7.3191075
2009,03,19,5.35922713
2009,03,20,3.55500087
2009,03,21,2.88513162
2009,03,22,3.50477925
2009,03,23,4.96580912
2009,03,24,6.90958288
2009,03,25,9.88077562
2009,03,26,10.55552762
2009,03,27,10.8884745
2009,03,28,5.205336
2009,03,29,4.53649062
2009,03,30,1.569725
2009,03,31,2.21175113
