####################################################################################################
# Month: 01Jan                                                                                     #
# Station: NZ                                                                                      #
# Columns are: year    month   day     windspeed (m/s)                                             #
####################################################################################################
year,month,day,windspeed
2009,01,1,18.57371438
2009,01,2,21.97876062
2009,01,3,9.54367475
2009,01,4,5.58258613
2009,01,5,10.55833638
2009,01,6,25.10245675
2009,01,7,23.11310438
2009,01,8,24.50982188
2009,01,9,14.52102075
2009,01,10,2.020682
2009,01,11,1.16651712
2009,01,12,1.63947788
2009,01,13,4.6349435
2009,01,14,5.79573188
2009,01,15,10.13351825
2009,01,16,18.15518325
2009,01,17,13.95589775
2009,01,18,7.01346412
2009,01,19,7.77342112
2009,01,20,9.1055365
2009,01,21,8.65333175
2009,01,22,7.3654835
2009,01,23,5.87035188
2009,01,24,10.16733462
2009,01,25,6.53351088
2009,01,26,6.49456712
2009,01,27,8.58254562
2009,01,28,8.94450888
2009,01,29,10.47320025
2009,01,30,17.840937
2009,01,31,20.956764
