####################################################################################################
# Month: 03Mar                                                                                     #
# Station: SAN                                                                                     #
# Columns are: year    month   day     windspeed (m/s)                                             #
####################################################################################################
year,month,day,windspeed
2009,03,1,12.36627938
2009,03,2,16.41438563
2009,03,3,22.37770112
2009,03,4,23.3213425
2009,03,5,18.56012425
2009,03,6,13.228817
2009,03,7,11.70461562
2009,03,8,5.5584495
2009,03,9,9.363313
2009,03,10,7.7172345
2009,03,11,6.66398925
2009,03,12,6.8695865
2009,03,13,7.14579375
2009,03,14,7.3400835
2009,03,15,7.914134
2009,03,16,4.34077325
2009,03,17,3.80442938
2009,03,18,2.51637125
2009,03,19,3.12378
2009,03,20,5.25490112
2009,03,21,8.70638038
2009,03,22,21.94220612
2009,03,23,18.366736
2009,03,24,8.6053495
2009,03,25,8.57530962
2009,03,26,11.05504687
2009,03,27,11.12201412
2009,03,28,6.6163605
2009,03,29,9.13334562
2009,03,30,15.71687862
2009,03,31,5.730124
